I II V1 V2 V3 V4 V5 V6
-6 2 10 13 17 13 7 3
-5 3 9 12 16 13 7 2
-3 3 7 12 16 13 7 3
-3 3 7 12 16 14 8 3
-4 2 6 11 15 12 7 2
-5 1 6 11 15 11 6 2
-4 3 6 11 15 11 7 2
-4 4 9 12 17 13 9 2
-6 3 9 12 17 13 9 3
-6 1 8 11 16 12 8 2
-4 2 7 9 14 11 6 1
-4 2 7 8 14 10 5 1
-4 2 6 8 13 10 5 1
-5 1 6 8 13 10 5 2
-5 1 6 8 12 10 5 2
-5 1 5 7 11 9 5 2
-6 -2 3 6 11 9 4 0
-7 -2 3 5 10 8 3 0
-6 0 5 6 12 10 5 3
-5 1 5 6 12 10 5 2
-5 0 5 5 11 8 4 0
-5 0 5 5 11 8 4 0
-5 -2 5 5 11 8 5 1
-8 -2 4 3 10 7 4 0
-9 -2 4 3 9 7 3 -2
-6 2 4 3 9 7 3 -2
-4 2 4 2 8 7 2 -3
-6 0 4 2 8 7 2 -3
-5 0 4 1 8 6 2 -3
-4 1 5 2 9 7 2 -3
-6 0 4 1 8 7 1 -4
-7 0 3 0 7 6 1 -4
-4 3 3 0 8 6 2 -3
-4 3 3 0 7 5 2 -3
-8 0 2 -2 6 4 1 -4
-9 -2 2 -2 5 4 1 -3
-9 -2 3 0 6 5 1 -3
-6 -2 3 -2 6 4 1 -3
-4 -2 2 -3 5 3 0 -4
-4 -2 1 -5 4 2 -2 -5
-7 -3 2 -5 4 3 -2 -5
-8 -4 1 -5 3 2 -2 -5
-6 -3 1 -5 3 3 -3 -6
-6 -2 2 -5 3 3 -2 -5
-6 -2 2 -5 3 3 -2 -5
-7 -2 1 -5 2 2 -3 -6
-8 -3 1 -5 2 2 -3 -6
-7 -3 2 -5 2 2 -3 -6
-6 -4 2 -5 2 2 -3 -7
-5 -4 1 -7 2 1 -4 -8
-7 -4 2 -6 2 2 -3 -7
-9 -5 3 -6 3 2 -3 -6
-9 -5 1 -6 2 1 -4 -6
-8 -5 0 -7 1 2 -4 -6
-7 -5 -2 -8 0 1 -5 -7
-8 -5 0 -7 0 2 -4 -5
-9 -5 0 -7 0 2 -4 -6
-8 -5 0 -8 0 1 -4 -6
-7 -6 0 -9 -2 0 -5 -8
-7 -6 1 -9 -2 0 -6 -9
-7 -5 0 -10 -3 -2 -6 -9
-7 -4 -3 -10 -3 -3 -6 -9
-8 -4 -3 -10 -3 -4 -7 -10
-7 -3 -2 -9 -3 -3 -7 -9
-7 -2 -2 -9 -4 -4 -8 -10
-9 -3 -3 -10 -4 -4 -7 -10
-9 -3 -2 -9 -2 -3 -7 -10
-5 1 1 -8 0 -2 -6 -9
0 3 1 -8 0 -2 -6 -8
-3 0 0 -9 -3 -2 -7 -8
-8 -6 -2 -12 -4 -3 -8 -9
-10 -7 -2 -11 -4 -3 -8 -8
-9 -6 -3 -11 -4 -3 -8 -9
-9 -6 -4 -12 -4 -4 -8 -9
-9 -5 -3 -11 -3 -3 -7 -8
-9 -4 -3 -11 -3 -3 -6 -6
-9 -5 -5 -11 -4 -4 -6 -7
-8 -4 -5 -12 -5 -5 -7 -10
-7 -4 -2 -11 -4 -3 -7 -9
-7 -4 -2 -11 -3 -3 -7 -9
-8 -4 -3 -11 -3 -3 -7 -9
-9 -3 -3 -11 -3 -4 -7 -8
-8 -2 -2 -10 -3 -3 -7 -8
-8 0 -3 -11 -4 -4 -8 -8
-8 0 -2 -11 -4 -4 -8 -8
-9 1 -2 -11 -4 -4 -8 -7
-8 2 1 -10 -2 -2 -6 -6
-7 3 2 -9 0 0 -5 -6
-6 4 1 -9 1 1 -5 -6
-7 5 2 -8 1 1 -5 -6
-9 5 4 -6 2 2 -4 -6
-9 7 4 -7 2 2 -3 -6
-7 10 6 -5 4 3 0 -3
-4 11 4 -7 3 2 -2 -4
-5 9 3 -8 1 0 -3 -5
-6 8 4 -7 2 1 -4 -5
-6 8 6 -7 3 2 -4 -6
-7 8 7 -6 3 3 -3 -6
-8 8 8 -5 4 4 -2 -5
-6 9 9 -3 6 5 0 -4
-5 11 9 0 7 7 1 -3
-5 13 9 1 8 8 2 -2
-5 15 8 1 9 8 3 0
-3 19 8 1 10 10 5 2
0 22 6 1 12 11 8 4
1 23 3 0 12 11 8 5
2 24 2 -2 11 11 8 5
3 23 2 -3 11 10 7 5
2 17 0 -4 9 9 6 3
1 10 -4 -6 6 6 3 1
4 11 -5 -7 5 6 2 2
6 14 -7 -7 5 6 2 2
4 12 -8 -8 4 5 1 1
1 8 -10 -11 2 3 0 0
1 10 -11 -12 1 3 0 0
3 12 -11 -11 1 3 1 0
3 10 -12 -12 0 2 0 -2
-2 8 -12 -14 -3 1 -2 -2
-3 9 -11 -15 -4 1 -3 -2
0 13 -10 -14 -2 2 0 1
1 16 -10 -15 -2 1 0 1
-4 15 -10 -16 -4 1 0 0
-8 10 -11 -18 -5 -2 -4 -4
-8 7 -10 -19 -6 -4 -6 -6
-9 5 -8 -17 -6 -3 -6 -6
-9 3 -7 -16 -6 -3 -7 -6
-9 1 -8 -17 -7 -5 -8 -7
-9 -2 -8 -17 -7 -5 -9 -9
-9 -4 -8 -19 -8 -7 -10 -11
-10 -7 -9 -20 -10 -9 -12 -13
-11 -10 -10 -21 -12 -11 -15 -15
-11 -11 -11 -22 -14 -13 -16 -15
-10 -10 -11 -22 -13 -12 -15 -14
-9 -8 -10 -21 -12 -11 -14 -13
-7 -6 -10 -20 -12 -10 -13 -13
-7 -6 -10 -20 -12 -10 -13 -14
-8 -6 -10 -20 -13 -11 -14 -14
-9 -8 -10 -20 -12 -11 -14 -15
-13 -10 -10 -22 -13 -11 -15 -16
-14 -10 -10 -22 -13 -11 -15 -16
-14 -10 -10 -21 -12 -11 -15 -15
-13 -9 -10 -21 -12 -12 -16 -16
-12 -8 -10 -20 -10 -11 -15 -15
-12 -8 -9 -19 -10 -10 -14 -14
-12 -9 -10 -20 -11 -10 -14 -14
-12 -9 -10 -20 -11 -9 -14 -14
-13 -9 -8 -19 -10 -8 -14 -14
-13 -9 -8 -20 -10 -9 -14 -14
-10 -8 -10 -21 -11 -10 -15 -14
-8 -7 -9 -21 -11 -10 -15 -14
-9 -6 -7 -20 -10 -10 -13 -14
-10 -6 -6 -19 -9 -9 -13 -13
-10 -7 -6 -19 -10 -9 -14 -13
-9 -8 -7 -19 -10 -9 -14 -13
-10 -8 -8 -19 -11 -10 -15 -14
-12 -10 -9 -19 -10 -10 -15 -15
-12 -11 -10 -20 -11 -11 -16 -16
-11 -10 -9 -19 -10 -10 -15 -15
-9 -7 -8 -19 -9 -9 -14 -14
-8 -5 -7 -17 -8 -8 -12 -14
-8 -6 -7 -18 -9 -9 -13 -14
-9 -8 -8 -19 -10 -10 -14 -15
-9 -7 -7 -19 -10 -10 -15 -15
-9 -7 -6 -16 -9 -9 -14 -14
-11 -9 -5 -15 -8 -9 -16 -16
-14 -11 -4 -14 -8 -11 -18 -18
-16 -12 0 -9 -5 -10 -18 -19
-15 -12 7 1 2 -7 -17 -20
-14 -11 12 13 10 -3 -16 -20
-12 -9 16 25 22 6 -13 -19
-10 -7 20 39 38 19 -6 -14
-9 -2 27 59 61 38 9 -5
-8 7 37 84 92 65 27 8
-5 16 44 105 128 98 50 21
3 24 50 126 167 135 74 35
9 28 59 152 211 177 102 52
13 32 65 173 252 218 128 66
18 39 68 183 286 257 155 84
27 51 61 180 309 285 180 102
38 61 40 154 303 294 195 117
50 67 8 105 261 269 192 126
58 69 -38 24 171 201 168 125
60 71 -91 -101 35 97 123 113
53 66 -139 -254 -117 -22 63 89
42 45 -183 -398 -261 -137 -8 51
32 15 -230 -519 -385 -236 -74 12
30 -6 -270 -595 -462 -296 -112 -10
34 -12 -288 -609 -481 -310 -124 -16
38 -15 -287 -580 -464 -302 -126 -17
36 -16 -284 -551 -443 -291 -127 -19
28 -9 -275 -516 -418 -277 -122 -18
16 10 -252 -464 -373 -251 -110 -13
6 27 -226 -407 -324 -217 -93 -5
2 33 -210 -364 -288 -192 -81 0
0 30 -197 -330 -261 -176 -76 -3
-5 27 -184 -296 -233 -157 -71 -6
-7 27 -168 -260 -203 -137 -63 -5
-6 28 -152 -229 -179 -120 -57 -6
-6 25 -136 -199 -156 -106 -52 -7
-7 20 -115 -168 -133 -90 -45 -8
-6 18 -92 -136 -107 -72 -36 -6
-5 15 -71 -106 -85 -57 -29 -6
-5 10 -55 -81 -66 -45 -25 -6
-5 5 -44 -63 -52 -36 -22 -7
-4 2 -35 -51 -41 -30 -20 -8
-3 2 -26 -39 -32 -23 -16 -7
-2 2 -19 -30 -26 -19 -15 -6
-3 0 -15 -24 -22 -18 -15 -7
-6 -4 -11 -20 -18 -15 -14 -8
-8 -5 -8 -16 -15 -13 -13 -8
-8 -6 -7 -14 -14 -12 -12 -9
-7 -8 -7 -13 -13 -12 -14 -11
-7 -9 -5 -10 -11 -11 -13 -10
-8 -10 -4 -8 -11 -11 -13 -11
-8 -10 -6 -8 -11 -11 -14 -11
-8 -9 -6 -7 -9 -11 -14 -11
-7 -7 -6 -4 -8 -10 -13 -10
-5 -5 -2 0 -5 -8 -12 -8
-3 -3 1 2 -4 -7 -12 -8
-3 -3 4 4 -2 -5 -10 -9
-6 -6 4 5 0 -5 -11 -10
-9 -10 4 7 0 -5 -11 -11
-9 -12 2 6 -2 -7 -13 -13
-7 -12 4 7 0 -6 -12 -12
-5 -9 3 7 0 -7 -12 -12
-6 -9 2 7 1 -7 -12 -10
-5 -8 3 9 2 -6 -11 -9
-4 -6 5 10 4 -5 -11 -9
-6 -8 6 11 4 -5 -11 -10
-8 -10 6 12 4 -5 -11 -11
-8 -10 7 14 4 -3 -10 -11
-7 -9 9 16 7 0 -9 -11
-6 -8 9 17 8 0 -9 -10
-5 -8 9 18 8 -2 -8 -10
-6 -10 6 17 7 -2 -10 -11
-7 -11 5 16 7 -4 -11 -12
-6 -9 6 17 7 -4 -10 -10
-4 -7 7 19 9 -2 -10 -9
-4 -7 9 21 10 1 -9 -9
-6 -8 10 22 11 2 -8 -9
-8 -9 11 24 11 2 -7 -9
-7 -10 11 24 11 2 -7 -9
-6 -10 12 25 12 3 -7 -9
-5 -9 11 25 12 2 -7 -9
-4 -8 10 26 13 2 -7 -9
-3 -8 10 27 14 3 -6 -8
-4 -7 11 28 15 3 -6 -8
-4 -7 12 29 16 3 -6 -7
-3 -6 14 30 16 4 -5 -7
-2 -5 16 33 19 6 -4 -6
0 -6 16 33 19 7 -4 -6
-3 -7 17 34 20 8 -4 -6
-4 -7 17 35 20 8 -3 -6
-3 -7 17 38 22 8 -3 -5
0 -7 16 37 21 7 -3 -6
-2 -7 15 37 21 6 -3 -6
-2 -6 14 39 22 8 -3 -6
1 -3 16 42 24 9 -2 -4
2 -2 19 45 26 11 1 -3
-3 -5 19 46 26 12 1 -4
-5 -7 19 46 26 11 0 -5
-4 -7 21 48 29 12 1 -4
-3 -8 21 50 30 13 1 -3
-3 -7 21 52 30 13 1 -2
1 -4 20 52 30 13 2 -2
3 -2 20 53 31 13 3 -2
2 0 20 55 32 14 4 0
1 0 22 57 34 16 5 1
2 1 25 60 36 18 6 2
2 2 27 63 38 20 8 4
1 1 26 64 38 20 7 3
0 0 25 66 39 21 7 3
1 -2 25 67 40 21 7 3
2 0 25 68 42 20 8 4
4 2 25 70 43 20 9 5
5 3 26 71 45 21 9 6
7 5 27 74 47 23 11 8
8 7 29 77 48 24 13 9
5 6 29 79 48 24 13 10
3 4 30 81 49 26 14 10
4 4 31 84 50 26 14 10
5 4 32 86 52 28 14 10
5 3 31 87 53 28 14 9
6 5 31 89 54 28 15 10
8 7 32 90 56 29 16 11
9 8 31 92 56 29 17 12
10 9 32 94 57 30 18 14
11 13 33 96 58 31 19 16
11 14 36 98 60 33 20 16
7 10 35 99 60 33 19 15
4 7 34 100 60 33 18 14
6 8 36 103 62 34 20 15
9 10 38 106 64 36 22 18
12 13 37 107 64 35 23 18
14 15 35 106 62 33 22 17
14 15 35 107 62 33 21 17
13 15 36 108 62 33 22 19
13 16 36 108 62 33 21 19
12 16 38 109 63 34 21 20
11 15 37 109 63 33 20 19
10 14 37 109 63 32 21 20
12 14 37 109 62 31 20 19
15 15 37 110 61 30 19 18
17 18 36 108 59 28 18 17
18 20 36 108 57 27 17 18
17 21 35 107 56 26 17 18
16 19 33 105 54 24 15 16
15 17 34 104 52 22 14 16
16 17 36 104 52 22 14 17
15 16 38 104 52 22 14 17
12 13 38 103 50 20 13 15
12 12 37 102 48 18 11 14
15 14 36 101 47 17 10 13
16 15 36 100 46 16 11 14
13 14 36 97 43 14 9 13
13 14 34 94 40 12 7 12
14 13 32 91 37 9 5 11
13 12 32 89 35 8 4 10
11 10 32 86 33 7 3 9
11 10 32 85 32 6 3 9
10 9 33 84 32 6 4 10
10 9 33 81 30 5 2 9
12 9 32 79 27 3 1 7
12 10 31 76 26 2 0 8
12 10 30 72 24 0 -2 7
14 12 27 70 22 -3 -3 5
15 12 26 68 21 -3 -4 4
11 9 25 64 19 -5 -5 3
7 6 26 62 18 -4 -6 3
7 7 27 60 18 -4 -5 3
8 8 29 60 20 -2 -3 4
8 6 28 57 19 -3 -5 1
6 3 27 55 18 -3 -6 0
4 2 25 52 17 -4 -5 0
5 3 22 48 16 -5 -6 -2
5 3 21 46 16 -4 -6 -2
5 4 21 44 16 -3 -6 -2
4 4 21 42 16 -2 -5 -2
3 3 21 39 17 0 -4 -2
3 2 20 36 16 0 -4 -2
3 2 19 34 16 0 -4 -2
2 1 19 33 16 1 -3 -2
1 0 18 31 16 2 -4 -2
-2 0 17 27 14 2 -5 -3
0 0 17 26 14 3 -4 -3
0 0 16 24 14 2 -3 -3
0 0 13 22 13 1 -5 -3
0 0 12 19 12 1 -4 -4
2 1 12 18 12 3 -4 -4
4 1 11 17 12 4 -3 -4
3 1 12 16 13 5 -2 -2
1 0 11 15 12 5 -2 -3
0 -2 10 12 11 4 -3 -4
-2 -2 9 10 10 4 -2 -4
-5 -4 8 8 8 3 -4 -5
-6 -5 7 7 8 3 -4 -5
-4 -2 7 6 8 3 -3 -5
-5 0 8 6 8 4 -2 -4
-6 -4 9 5 7 4 -2 -4
-4 -5 7 3 5 2 -4 -6
0 -3 7 3 6 3 -3 -6
-2 -3 7 3 7 4 -2 -5
-4 -4 6 2 6 4 -3 -6
-6 -5 5 1 5 3 -3 -6
-7 -5 4 0 4 2 -4 -6
-5 -3 6 1 5 3 -3 -5
-3 -2 6 1 5 3 -2 -5
-4 -4 6 0 5 3 -2 -6
-5 -5 6 0 5 2 -3 -5
-4 -3 6 1 5 3 -3 -5
-4 0 7 2 6 5 -2 -5
-4 -2 6 1 6 4 0 -5
-6 -5 6 1 6 4 -2 -4
-7 -5 4 -2 4 2 -3 -5
-5 -4 4 -2 5 2 -3 -5
-3 -3 3 -3 5 2 -3 -5
-4 -3 4 -2 4 3 -3 -5
-4 -2 5 -2 4 2 -2 -4
-2 2 7 0 5 4 -2 -3
-2 1 7 1 6 4 -2 -3
-3 -2 5 1 5 3 -2 -5
-4 -2 4 1 6 3 -2 -5
-3 0 5 2 7 4 0 -3
-3 0 6 2 7 4 1 -4
-3 0 6 1 7 3 0 -5
-4 0 6 1 7 4 1 -4
-5 0 5 1 6 3 0 -3
-5 -2 6 1 6 3 0 -3
-5 0 6 1 6 4 0 -3
-4 2 6 2 6 5 0 -2
-5 1 7 3 8 6 0 -2
-5 -2 8 3 9 7 0 -2
-5 -2 8 4 9 7 1 0
-4 0 7 4 9 6 1 -2
-3 1 6 3 8 6 1 -3
-3 1 5 3 8 6 1 -3
-3 1 5 3 7 6 1 -2
-3 1 5 4 8 6 1 -2
-3 2 7 5 10 8 1 0
-3 2 8 6 11 9 1 0
-5 1 8 7 11 9 1 0
-6 0 8 7 11 9 2 -2
-6 -2 7 6 10 8 1 -2
-4 1 7 7 12 9 3 0
-2 3 6 7 12 9 3 0
-4 3 6 7 12 9 3 0
-4 3 5 6 11 9 2 0
-4 4 6 7 12 10 3 0
-4 4 7 8 13 10 3 1
-3 3 7 9 14 11 4 1
-2 2 7 9 14 10 4 1
-3 1 6 8 14 9 3 -2
-5 1 6 8 14 9 2 -2
-6 1 5 8 13 9 2 -2
-4 1 5 8 14 10 4 -2
0 4 5 8 14 9 3 0
2 6 5 8 13 8 3 0
-2 5 6 8 15 10 4 1
-5 2 5 7 14 11 3 0
-5 1 5 7 13 10 2 0
-3 4 5 8 14 10 4 0
0 6 6 9 15 11 6 1
-2 4 5 8 14 11 5 1
-5 1 4 7 14 11 4 1
-5 1 4 6 13 11 4 0
-6 1 4 6 12 10 3 0
-6 0 4 6 13 10 4 1
-3 2 5 6 13 10 3 1
1 4 5 6 13 10 3 0
0 2 6 6 12 10 3 -2
-4 0 6 6 13 9 3 -2
-5 0 4 6 13 9 3 -2
-5 0 4 6 13 10 3 -2
-4 -2 4 5 13 9 3 -2
-4 -2 4 5 12 8 3 -2
-4 0 4 4 11 9 3 -2
-5 1 4 4 11 10 3 0
-5 2 5 4 11 10 3 0
-4 2 4 3 10 9 2 -2
-4 1 4 4 10 9 2 -3
-4 -2 2 3 8 7 1 -5
-2 1 2 2 8 6 1 -5
1 1 2 1 8 6 0 -6
-2 -2 3 2 10 8 2 -3
-3 -3 2 1 10 7 2 -3
-2 0 1 0 9 7 2 -3
1 1 0 -2 7 6 1 -3
0 -2 1 -2 7 6 2 -2
-2 -2 2 0 8 7 2 -2
-3 -3 2 0 7 6 1 -3
-5 -5 2 -2 7 6 1 -2
-7 -7 1 -3 6 5 0 -4
-5 -5 1 -4 7 5 -2 -5
-3 -3 2 -4 7 4 0 -5
-4 -4 1 -4 6 4 0 -5
-6 -5 0 -5 5 3 -2 -5
-5 -4 0 -5 5 2 -3 -5
-4 -3 1 -5 5 4 -2 -4
-3 -3 -2 -6 4 3 -3 -5
-3 -3 -2 -5 3 3 -3 -5
-3 -3 0 -5 4 3 -3 -5
-3 -3 0 -5 4 3 -2 -5
-3 -4 0 -5 4 3 -2 -5
-3 -6 -2 -7 3 1 -4 -7
-4 -7 -2 -8 2 2 -4 -7
-5 -6 0 -7 3 3 -4 -6
-4 -5 0 -7 3 2 -4 -5
-3 -4 0 -6 3 2 -3 -4
-4 -3 0 -6 3 2 -3 -5
-5 -4 -2 -7 2 1 -4 -6
-5 -6 0 -7 2 1 -5 -6
-5 -6 -2 -7 3 2 -4 -6
-4 -6 -2 -8 3 3 -3 -5
-3 -6 -3 -9 2 1 -4 -6
-3 -6 -4 -10 1 0 -5 -6
-4 -6 -3 -10 2 1 -5 -6
-4 -6 -3 -10 1 1 -5 -6
-5 -6 -4 -11 0 0 -6 -6
-6 -7 -4 -10 0 0 -6 -6
-5 -6 -3 -11 0 0 -6 -8
-4 -6 0 -9 2 1 -5 -7
-3 -5 0 -9 2 1 -5 -6
-3 -5 0 -9 2 2 -4 -6
-4 -6 -2 -9 1 0 -4 -6
-6 -7 -3 -10 -2 -2 -5 -6
-5 -5 -4 -11 -3 -2 -5 -6
-3 -3 -4 -12 -3 -3 -5 -7
-4 -6 -3 -11 -2 -3 -5 -6
-5 -7 -4 -13 -3 -4 -7 -8
-4 -6 -2 -11 -3 -2 -6 -7
-5 -7 0 -10 -2 -3 -6 -6
-8 -8 0 -10 0 -2 -5 -6
-8 -10 -2 -11 -3 -3 -6 -8
-5 -9 -4 -12 -3 -3 -6 -8
-2 -8 -4 -12 -2 -3 -5 -6
-3 -9 -5 -13 -3 -4 -6 -7
-7 -11 -5 -14 -4 -5 -7 -9
-8 -10 -4 -15 -4 -5 -8 -10
-7 -9 -3 -13 -3 -3 -6 -8
-6 -8 -3 -13 -3 -3 -6 -7
-5 -7 -3 -13 -3 -4 -7 -8
-5 -7 -3 -13 -3 -5 -6 -9
-3 -7 -3 -13 -3 -4 -6 -8
-3 -7 -4 -13 -3 -3 -6 -8
-5 -8 -4 -14 -2 -4 -5 -7
-7 -10 -5 -15 -3 -4 -6 -8
-7 -11 -5 -15 -4 -5 -6 -8
-6 -9 -5 -15 -4 -4 -7 -9
-6 -7 -4 -13 -3 -3 -7 -8
-5 -5 -3 -13 -4 -3 -7 -9
-4 -3 -2 -12 -2 -2 -6 -8
-3 -2 0 -12 0 -2 -5 -7
-3 -3 -2 -13 -3 -3 -6 -8
-3 -3 -3 -13 -2 -3 -6 -7
-2 0 -2 -11 1 -2 -4 -6
-2 3 0 -10 2 1 -3 -5
-2 4 2 -8 3 2 -2 -4
-3 3 3 -7 4 3 0 -3
-4 2 3 -8 3 1 -2 -5
-3 1 4 -9 3 1 -2 -5
-3 2 6 -7 4 2 0 -4
-3 3 8 -6 5 3 0 -3
-2 4 8 -6 6 3 0 -3
0 4 8 -6 6 4 1 -2
0 5 7 -6 6 4 2 -2
-2 5 8 -4 8 6 3 1
0 6 8 -4 9 7 3 1
1 8 8 -2 11 9 5 2
3 12 8 0 13 10 6 3
3 15 7 0 14 11 7 5
4 15 5 0 14 12 9 7
5 15 2 -2 13 11 8 7
6 14 1 -3 13 11 9 7
6 10 1 -3 12 10 9 7
6 5 -4 -7 8 8 6 4
6 2 -7 -9 6 5 3 2
5 2 -7 -9 6 6 3 3
6 3 -10 -11 4 4 2 2
7 4 -13 -13 2 3 1 1
7 4 -12 -13 2 2 2 1
7 4 -12 -13 2 2 2 1
7 3 -10 -13 2 3 3 2
6 3 -11 -15 1 2 2 2
3 3 -11 -16 1 2 2 2
1 4 -12 -17 0 1 2 1
0 5 -13 -17 -2 1 1 2
2 8 -12 -18 -3 2 2 3
2 6 -11 -19 -4 0 1 1
-2 1 -10 -20 -5 -3 -3 -3
-5 -3 -9 -20 -6 -4 -6 -5
-5 -4 -7 -19 -6 -5 -6 -5
-5 -7 -7 -19 -6 -6 -7 -7
-7 -10 -8 -20 -8 -8 -8 -9
-6 -12 -9 -21 -9 -9 -10 -10
-3 -12 -9 -22 -10 -10 -11 -11
-4 -13 -10 -22 -11 -10 -11 -11
-6 -15 -12 -24 -13 -13 -13 -12
-6 -15 -13 -25 -13 -13 -13 -12
-5 -14 -11 -24 -12 -11 -12 -11
-6 -15 -12 -24 -12 -11 -12 -12
-7 -16 -12 -24 -12 -12 -13 -13
-6 -15 -11 -22 -10 -11 -12 -12
-5 -14 -10 -22 -10 -10 -11 -11
-7 -14 -11 -23 -11 -10 -12 -12
-9 -16 -12 -23 -11 -11 -12 -12
-9 -17 -13 -23 -12 -12 -13 -13
-7 -14 -11 -22 -11 -10 -11 -12
-5 -12 -9 -19 -9 -9 -10 -11
-6 -14 -9 -20 -10 -9 -10 -12
-9 -17 -11 -23 -11 -12 -13 -13
-9 -17 -11 -23 -11 -12 -13 -12
-8 -15 -10 -22 -10 -11 -12 -12
-7 -15 -10 -22 -10 -10 -11 -12
-6 -15 -9 -21 -10 -9 -11 -11
-5 -15 -9 -21 -9 -9 -10 -10
-5 -14 -10 -21 -9 -8 -10 -10
-7 -15 -10 -22 -10 -9 -11 -11
-9 -16 -10 -22 -10 -11 -12 -11
-9 -17 -9 -23 -11 -11 -13 -13
-9 -17 -9 -23 -11 -11 -13 -13
-9 -17 -8 -22 -10 -11 -13 -13
-7 -17 -8 -21 -9 -11 -12 -12
-6 -16 -8 -20 -10 -10 -12 -12
-6 -15 -7 -20 -9 -9 -10 -12
-7 -15 -8 -20 -9 -9 -11 -12
-7 -15 -9 -21 -10 -11 -12 -12
-7 -16 -9 -22 -10 -12 -13 -13
-9 -16 -8 -21 -9 -11 -12 -12
-8 -14 -6 -19 -9 -10 -12 -12
-6 -13 -3 -16 -6 -9 -11 -12
-7 -14 -3 -14 -6 -10 -13 -13
-8 -16 0 -11 -5 -10 -14 -15
-7 -15 3 -5 0 -9 -14 -16
-6 -14 8 7 8 -6 -13 -16
-8 -16 11 18 18 1 -11 -16
-9 -15 14 29 30 11 -7 -13
-7 -11 21 47 50 28 6 -6
-3 -3 30 71 78 52 23 5
0 6 38 95 112 82 45 19
3 14 46 117 150 119 68 33
9 20 54 143 193 159 95 47
16 24 63 167 235 200 120 62
22 29 66 180 270 237 146 78
30 39 64 180 295 268 171 96
40 50 48 158 295 279 187 111
51 54 16 112 260 260 186 120
57 55 -28 38 181 201 165 119
60 58 -78 -76 57 107 127 112
57 57 -130 -226 -92 -7 72 93
48 42 -173 -373 -236 -119 6 59
39 14 -217 -499 -361 -220 -62 18
35 -10 -261 -590 -449 -288 -106 -9
36 -20 -286 -617 -479 -312 -122 -18
39 -22 -291 -596 -467 -307 -124 -19
40 -22 -289 -565 -447 -298 -124 -19
34 -15 -283 -534 -426 -285 -122 -19
21 -2 -261 -485 -386 -261 -111 -14
8 16 -232 -427 -336 -226 -93 -4
2 25 -213 -380 -296 -198 -78 2
0 24 -201 -346 -268 -181 -72 1
-2 21 -188 -310 -239 -163 -68 -3
-2 23 -172 -273 -208 -142 -59 -2
-3 24 -156 -240 -183 -123 -52 0
-3 21 -140 -211 -160 -109 -47 -3
0 18 -122 -181 -138 -96 -41 -4
0 16 -100 -148 -114 -79 -34 -3
0 13 -78 -117 -90 -64 -28 -3
1 9 -61 -93 -70 -51 -23 -4
2 3 -50 -75 -57 -43 -21 -7
0 -3 -38 -58 -45 -35 -18 -6
0 -4 -29 -45 -34 -28 -15 -6
0 -4 -22 -34 -27 -22 -13 -6
-3 -6 -17 -27 -23 -20 -13 -5
-5 -7 -13 -22 -19 -19 -13 -5
-4 -7 -10 -19 -16 -17 -12 -5
-4 -7 -8 -16 -14 -16 -11 -6
-4 -8 -8 -14 -14 -16 -12 -7
-4 -10 -7 -12 -12 -15 -12 -7
-3 -10 -7 -11 -12 -15 -12 -9
-5 -10 -7 -10 -12 -15 -13 -10
-6 -10 -5 -8 -9 -13 -11 -8
-5 -10 -5 -7 -9 -13 -12 -9
-5 -10 -5 -6 -9 -13 -12 -9
-6 -11 -3 -4 -7 -11 -11 -9
-7 -12 -2 -2 -6 -9 -11 -8
-6 -12 -2 -2 -5 -11 -11 -10
-5 -12 2 3 -3 -9 -10 -8
-4 -12 4 5 0 -7 -8 -7
-3 -11 3 5 0 -9 -9 -8
-4 -12 3 6 1 -8 -8 -8
-5 -12 2 6 0 -8 -9 -9
-6 -12 1 5 -2 -9 -10 -10
-5 -11 2 8 1 -8 -8 -8
-3 -10 5 9 4 -6 -7 -7
-4 -10 7 10 4 -5 -7 -7
-5 -12 7 12 4 -5 -7 -7
-4 -11 8 13 5 -5 -7 -7
-2 -9 9 14 6 -4 -7 -7
-3 -10 9 15 6 -4 -7 -8
-6 -12 7 14 4 -6 -8 -10
-5 -12 7 14 4 -6 -9 -10
-3 -11 7 14 5 -6 -9 -10
-3 -11 8 16 6 -4 -8 -8
-3 -12 8 17 7 -3 -7 -7
-2 -11 9 19 9 -2 -6 -6
-2 -10 9 20 9 -2 -6 -7
-3 -10 11 22 11 1 -5 -6
-4 -11 11 22 11 0 -5 -7
-3 -10 12 23 11 -2 -4 -7
-2 -10 11 23 11 -2 -5 -7
-3 -10 11 24 12 0 -5 -7
-5 -10 10 24 12 -2 -6 -7
-5 -10 11 25 12 0 -5 -6
-3 -9 12 27 14 1 -4 -5
-3 -8 14 29 16 3 -3 -4
-3 -9 15 30 16 3 -3 -5
-3 -10 16 32 18 4 -3 -5
0 -9 16 33 20 4 -3 -5
1 -8 17 34 21 5 0 -4
2 -7 16 35 21 4 0 -4
1 -6 17 36 22 5 0 -4
1 -6 16 36 22 5 -2 -3
-2 -7 16 37 23 6 0 -3
-4 -8 15 38 23 6 0 -4
-4 -8 17 40 24 7 0 -3
-2 -6 19 43 26 8 2 -2
0 -5 21 45 27 8 2 0
1 -6 21 46 27 8 1 -2
1 -7 21 49 28 8 2 0
1 -6 20 50 28 9 2 0
2 -4 21 51 29 10 2 0
5 0 22 53 31 11 4 2
