I II V1 V2 V3 V4 V5 V6
5 22 -14 2 19 21 21 6
5 21 -17 -2 16 17 18 3
3 19 -18 -4 13 14 16 1
3 20 -16 -3 12 13 15 1
5 23 -15 -2 9 11 15 1
5 23 -15 -3 8 9 13 0
4 22 -17 -4 6 7 12 -2
5 22 -17 -6 5 5 10 -3
5 22 -17 -7 3 3 8 -5
4 21 -16 -7 2 1 7 -6
4 21 -16 -8 1 0 6 -6
3 21 -15 -8 1 0 6 -5
3 20 -15 -10 -2 -3 5 -7
3 18 -14 -10 -2 -4 4 -8
6 16 -15 -10 -4 -6 3 -8
7 15 -14 -9 -5 -6 2 -8
6 15 -14 -9 -6 -7 2 -8
4 14 -14 -11 -7 -8 1 -8
3 14 -14 -12 -8 -9 -2 -9
3 14 -14 -12 -9 -11 -3 -10
3 13 -15 -13 -10 -13 -4 -12
3 12 -15 -13 -10 -13 -5 -11
3 12 -15 -12 -11 -14 -4 -11
5 14 -15 -13 -11 -15 -5 -11
6 16 -14 -13 -11 -15 -5 -12
6 15 -14 -12 -11 -15 -5 -11
5 14 -14 -12 -12 -15 -6 -12
5 14 -14 -12 -12 -16 -7 -13
6 14 -14 -12 -12 -16 -8 -13
5 15 -15 -13 -13 -17 -9 -14
3 16 -15 -14 -14 -18 -10 -15
2 16 -14 -13 -13 -17 -9 -13
4 16 -15 -13 -14 -18 -10 -14
3 15 -15 -13 -14 -19 -10 -14
1 14 -14 -13 -15 -19 -11 -15
2 15 -14 -12 -15 -21 -13 -18
2 17 -14 -12 -15 -21 -13 -18
2 17 -13 -13 -14 -19 -12 -17
1 16 -12 -12 -13 -18 -10 -16
1 15 -13 -13 -14 -18 -11 -16
2 15 -13 -13 -14 -19 -11 -16
3 15 -13 -13 -14 -18 -11 -15
4 15 -13 -13 -15 -19 -11 -15
4 15 -13 -13 -15 -19 -11 -14
3 14 -13 -12 -15 -20 -11 -14
3 13 -14 -13 -16 -22 -13 -16
2 12 -13 -12 -15 -21 -13 -16
2 13 -13 -12 -14 -21 -13 -16
3 15 -14 -13 -15 -21 -13 -16
4 16 -16 -14 -16 -22 -13 -17
4 16 -17 -15 -17 -23 -14 -17
4 15 -18 -16 -18 -23 -16 -18
5 16 -17 -15 -17 -23 -15 -18
5 16 -16 -14 -17 -23 -15 -18
5 16 -16 -13 -17 -23 -15 -18
4 15 -16 -13 -17 -23 -16 -19
5 16 -15 -12 -16 -23 -15 -18
5 16 -15 -12 -15 -22 -15 -18
5 16 -15 -11 -14 -21 -15 -18
4 17 -14 -11 -14 -20 -15 -18
6 17 -14 -12 -14 -21 -15 -19
7 17 -14 -12 -14 -21 -15 -19
7 17 -14 -13 -14 -21 -15 -18
7 17 -14 -13 -15 -21 -14 -18
6 17 -14 -13 -15 -21 -14 -18
6 17 -14 -13 -16 -22 -15 -18
5 16 -13 -12 -15 -21 -14 -17
5 15 -14 -13 -15 -21 -14 -17
5 14 -15 -13 -15 -21 -14 -16
5 14 -15 -13 -15 -21 -14 -16
5 15 -15 -14 -14 -21 -14 -17
5 15 -15 -14 -15 -21 -15 -18
5 16 -14 -14 -15 -21 -16 -19
6 17 -14 -14 -15 -21 -17 -19
7 18 -14 -14 -17 -22 -18 -19
6 18 -13 -13 -17 -21 -16 -18
6 18 -15 -14 -17 -22 -16 -18
6 18 -15 -14 -16 -22 -15 -17
7 19 -15 -15 -16 -22 -16 -17
8 19 -14 -14 -15 -21 -16 -17
8 19 -13 -13 -15 -21 -16 -17
7 19 -15 -14 -16 -22 -16 -18
6 18 -15 -14 -16 -21 -16 -18
8 20 -16 -16 -17 -21 -16 -18
10 21 -17 -16 -18 -21 -15 -18
9 20 -17 -16 -17 -21 -15 -17
7 20 -17 -15 -17 -21 -15 -16
7 21 -17 -16 -17 -22 -16 -17
8 22 -17 -18 -19 -23 -16 -18
5 20 -17 -19 -20 -25 -18 -20
4 19 -15 -18 -19 -24 -18 -19
5 19 -12 -15 -16 -21 -16 -17
4 20 -12 -15 -16 -21 -16 -17
2 19 -13 -16 -16 -22 -17 -18
2 17 -13 -15 -17 -21 -16 -19
3 16 -13 -15 -17 -21 -16 -18
1 16 -13 -14 -16 -20 -15 -17
2 18 -13 -15 -17 -20 -16 -16
5 20 -13 -15 -18 -21 -16 -17
5 21 -13 -15 -17 -21 -16 -16
4 20 -15 -17 -18 -22 -17 -16
5 19 -16 -18 -19 -24 -18 -18
5 19 -15 -17 -19 -23 -17 -18
4 20 -13 -15 -18 -22 -16 -16
2 20 -13 -15 -18 -22 -17 -16
3 20 -14 -16 -19 -23 -17 -17
4 20 -15 -18 -19 -22 -17 -18
4 20 -14 -17 -19 -22 -17 -17
4 20 -14 -16 -19 -22 -17 -17
4 20 -13 -16 -19 -23 -17 -17
5 21 -13 -17 -19 -23 -18 -17
6 22 -15 -19 -20 -24 -19 -18
6 21 -15 -18 -20 -24 -18 -18
5 21 -15 -19 -22 -26 -19 -18
4 20 -13 -18 -21 -24 -19 -17
4 20 -14 -17 -21 -24 -20 -18
4 19 -14 -17 -21 -25 -21 -20
4 19 -14 -18 -21 -26 -22 -20
4 20 -13 -17 -21 -25 -22 -20
3 22 -13 -17 -21 -25 -22 -20
4 24 -14 -16 -20 -25 -20 -19
5 26 -14 -16 -20 -24 -19 -17
5 26 -15 -16 -19 -23 -19 -17
5 25 -14 -16 -19 -22 -18 -16
5 25 -14 -16 -18 -21 -18 -16
7 28 -13 -15 -16 -20 -18 -16
8 31 -11 -13 -14 -19 -17 -15
8 31 -11 -13 -15 -19 -16 -15
5 28 -10 -13 -15 -19 -16 -16
4 26 -8 -12 -14 -20 -17 -16
7 29 -6 -11 -13 -19 -16 -15
10 32 -5 -9 -12 -17 -15 -14
10 33 -6 -9 -13 -18 -16 -15
9 34 -8 -10 -14 -19 -17 -16
10 35 -7 -10 -13 -17 -16 -13
10 36 -10 -12 -13 -17 -16 -12
11 35 -13 -13 -13 -16 -15 -11
12 34 -17 -14 -13 -17 -14 -10
13 32 -18 -14 -13 -17 -14 -9
13 29 -18 -14 -14 -17 -13 -8
12 26 -20 -16 -15 -16 -12 -7
11 24 -21 -19 -16 -16 -12 -7
11 20 -21 -19 -16 -17 -12 -8
11 18 -20 -19 -16 -18 -13 -8
12 19 -21 -18 -15 -17 -12 -8
13 21 -21 -16 -13 -15 -11 -7
13 21 -19 -14 -11 -13 -10 -4
12 20 -17 -12 -9 -11 -8 -2
9 18 -16 -10 -8 -10 -7 0
7 15 -15 -10 -9 -12 -7 0
4 11 -12 -9 -8 -9 -4 3
4 8 -10 -6 -7 -7 0 5
4 8 -9 -5 -5 -6 2 6
1 7 -7 -5 -5 -6 2 8
-3 4 -5 -4 -6 -7 1 7
-4 2 -4 -5 -8 -10 -3 4
-5 0 0 -5 -7 -9 -4 3
-6 -2 1 -5 -7 -9 -5 2
-6 -4 1 -6 -8 -11 -7 0
-6 -6 2 -5 -7 -11 -7 0
-5 -9 3 -5 -7 -12 -7 1
-7 -12 3 -6 -9 -13 -8 1
-5 -12 3 -5 -9 -12 -8 1
-4 -12 4 -4 -8 -12 -8 0
-5 -13 6 -2 -8 -12 -9 0
-6 -15 7 -2 -8 -12 -11 -3
-5 -15 7 -3 -9 -14 -12 -3
-5 -16 6 -4 -9 -15 -13 -4
-5 -16 5 -4 -10 -16 -13 -4
-5 -16 5 -3 -10 -15 -13 -4
-4 -14 5 -4 -9 -16 -12 -4
-5 -16 6 -4 -9 -15 -12 -3
-5 -17 5 -5 -11 -16 -13 -3
-5 -17 6 -5 -11 -15 -12 -3
-5 -17 7 -4 -11 -14 -12 -3
-5 -17 8 -5 -11 -15 -13 -4
-5 -16 8 -5 -11 -15 -13 -3
-5 -15 8 -4 -10 -15 -12 -3
-4 -15 8 -4 -10 -16 -13 -4
-4 -16 9 -3 -9 -15 -13 -3
-4 -17 9 -3 -9 -15 -13 -3
-3 -14 9 -3 -10 -15 -14 -3
0 -11 8 -4 -11 -16 -16 -4
-2 -10 8 -4 -11 -17 -16 -5
-5 -14 6 -5 -12 -19 -18 -7
-7 -18 5 -5 -13 -19 -18 -7
-5 -17 5 -7 -13 -19 -17 -6
-3 -16 7 -7 -12 -18 -15 -3
-3 -16 8 -6 -11 -17 -14 -2
-3 -17 10 -4 -9 -16 -13 0
0 -16 10 -4 -9 -15 -12 0
-2 -15 11 -4 -8 -14 -12 1
-5 -17 10 -5 -10 -17 -14 -3
-5 -19 8 -6 -13 -19 -18 -6
-5 -17 9 -6 -12 -18 -18 -5
-4 -14 10 -6 -10 -18 -17 -4
-4 -14 9 -6 -11 -19 -18 -4
-4 -15 7 -7 -13 -20 -20 -6
-5 -16 8 -6 -14 -22 -21 -7
-8 -17 8 -8 -17 -27 -23 -8
-9 -17 9 -11 -19 -30 -25 -9
-7 -14 11 -10 -19 -30 -25 -8
-5 -12 12 -9 -18 -28 -25 -8
-5 -14 13 -7 -15 -24 -23 -8
-5 -15 15 1 -7 -17 -17 -6
-4 -15 17 10 5 -7 -13 -4
-3 -14 20 21 19 9 -6 2
1 -13 21 30 35 26 6 7
4 -11 23 44 53 48 20 17
9 -6 20 51 68 67 34 26
15 3 16 56 84 94 57 43
23 13 8 55 97 126 86 61
30 23 -5 45 101 152 113 80
33 32 -18 24 92 169 135 97
36 37 -29 2 77 177 150 109
40 39 -37 -17 64 179 159 116
43 36 -43 -32 49 173 158 117
38 32 -45 -51 23 150 144 109
30 27 -40 -69 -8 114 118 94
21 21 -36 -88 -44 68 84 73
12 14 -34 -105 -77 20 45 49
3 10 -33 -117 -104 -25 7 26
-4 11 -31 -123 -121 -63 -22 9
-6 12 -30 -120 -130 -86 -38 -2
-7 12 -28 -107 -118 -87 -40 -4
-5 12 -27 -89 -100 -79 -39 -4
-3 11 -24 -72 -81 -68 -35 -3
-2 10 -20 -61 -67 -58 -32 0
0 6 -17 -52 -55 -47 -27 1
1 2 -14 -43 -46 -38 -23 3
2 1 -13 -36 -38 -32 -21 4
3 1 -13 -32 -32 -29 -21 3
2 -3 -9 -24 -26 -24 -18 6
1 -4 -6 -19 -22 -22 -17 6
2 -3 -4 -15 -19 -20 -16 5
3 -2 -3 -13 -17 -20 -16 4
3 0 0 -12 -15 -19 -16 3
3 0 1 -10 -13 -18 -16 3
4 0 2 -9 -13 -18 -17 1
4 0 4 -8 -12 -16 -16 2
4 -2 5 -6 -10 -15 -15 3
4 -3 6 -5 -9 -15 -15 3
4 -4 6 -4 -9 -16 -16 3
4 -5 8 -2 -8 -15 -15 4
4 -5 7 -2 -8 -16 -16 3
5 -4 7 -3 -8 -17 -17 1
4 -4 7 -4 -9 -18 -17 0
3 -3 7 -5 -10 -18 -19 -2
4 -2 7 -5 -9 -19 -19 -2
4 -2 8 -2 -8 -17 -19 -2
5 -3 7 -2 -8 -17 -19 0
5 -5 5 -4 -9 -17 -19 0
5 -5 5 -4 -8 -16 -17 1
7 -4 6 -3 -7 -16 -16 2
8 -3 7 0 -6 -15 -15 3
6 -3 7 0 -6 -16 -16 2
4 -3 8 1 -6 -16 -16 2
5 -3 7 0 -7 -16 -17 1
6 -3 6 -3 -8 -17 -18 -2
6 -3 5 -2 -8 -16 -17 -2
7 -3 5 0 -7 -14 -16 0
7 -3 6 0 -6 -13 -16 1
8 -3 6 1 -5 -13 -16 2
9 -3 6 1 -6 -15 -17 1
9 -2 7 1 -5 -15 -17 0
8 0 7 1 -5 -15 -17 -2
6 0 7 0 -4 -15 -17 -3
6 1 4 -3 -6 -16 -18 -4
7 2 5 -2 -5 -15 -18 -3
7 2 5 1 -3 -13 -16 0
8 2 4 0 -4 -13 -14 1
9 0 4 0 -3 -11 -12 4
8 -3 3 -2 -3 -13 -13 4
8 -3 4 0 -2 -13 -14 3
10 0 6 1 0 -13 -14 2
10 -2 7 3 1 -12 -14 2
7 -4 5 1 -2 -13 -16 0
8 -3 5 1 -2 -13 -16 0
11 2 3 -2 -3 -15 -16 -2
10 4 3 -2 -3 -15 -17 -3
8 4 4 0 -2 -14 -17 -4
9 4 4 -2 -2 -14 -17 -5
10 4 4 0 -2 -13 -16 -4
10 3 4 0 -2 -13 -17 -4
9 2 4 0 0 -13 -17 -3
9 1 3 -2 1 -12 -16 -3
10 2 4 0 2 -10 -15 -2
12 6 4 0 2 -10 -15 0
14 10 3 0 1 -10 -13 0
12 10 2 -2 0 -10 -12 0
11 8 1 -2 0 -10 -13 0
12 7 1 -2 1 -10 -13 0
13 6 2 -2 1 -11 -14 -2
13 4 3 -2 1 -12 -14 -2
12 3 4 0 2 -10 -14 -2
12 4 3 0 2 -11 -15 -3
12 4 3 0 2 -11 -15 -4
11 4 4 1 2 -10 -15 -3
11 3 3 1 3 -8 -14 -3
12 5 2 0 4 -7 -14 -2
12 5 1 -2 4 -9 -14 -3
12 5 0 -3 1 -11 -16 -5
12 6 -2 -3 1 -11 -15 -5
12 8 0 -2 2 -10 -13 -3
13 8 1 1 4 -8 -11 1
13 8 1 1 5 -7 -12 -2
12 7 1 0 5 -7 -13 -4
13 8 1 1 5 -7 -12 -4
14 10 1 1 5 -6 -10 -3
15 11 0 0 5 -5 -10 -2
13 12 -2 0 5 -6 -9 -2
13 13 -2 0 5 -5 -9 0
13 14 0 1 7 -3 -7 2
11 15 1 3 9 0 -6 3
8 15 2 4 11 1 -5 3
5 14 2 5 12 1 -5 2
4 14 1 6 13 3 -4 3
4 13 1 5 13 4 -3 4
4 13 2 5 13 5 -2 5
3 14 3 5 13 6 0 7
0 14 4 6 14 8 2 8
-3 13 5 7 15 9 3 8
-3 12 5 8 16 8 2 6
-3 14 5 10 18 8 2 6
-4 16 4 10 19 8 2 6
-5 15 5 10 20 10 4 7
-5 14 4 8 19 11 4 7
-6 14 4 9 20 13 5 9
-5 16 3 9 20 13 6 9
-5 18 2 8 21 14 7 9
-5 19 3 9 22 16 9 11
-5 21 4 10 23 17 10 12
-3 23 3 10 23 16 11 11
-4 20 2 9 23 15 9 10
-5 17 0 9 23 15 8 9
-5 19 2 11 25 19 10 12
-2 22 4 12 27 21 13 15
-2 22 3 11 27 22 14 15
-4 22 2 10 27 22 14 14
-3 26 4 11 28 24 16 15
-2 27 3 11 27 23 15 14
-4 24 2 10 27 23 15 14
-3 22 0 10 28 24 15 13
-3 23 2 12 30 26 16 14
-2 24 3 13 31 27 16 14
-2 26 3 12 31 27 15 13
-2 28 2 12 30 27 16 14
0 29 0 11 29 27 15 13
0 29 0 11 30 27 16 13
0 30 -2 12 31 28 17 14
1 31 -3 11 31 29 17 13
2 32 -3 9 30 30 19 15
2 31 -2 11 32 32 23 18
2 30 -2 11 31 31 22 19
1 29 -2 12 32 31 22 20
1 31 -2 12 33 32 22 20
3 33 -2 12 33 32 23 20
4 35 -2 11 33 32 25 20
2 36 -3 9 32 32 24 19
0 35 -4 8 30 31 24 18
0 35 -6 7 28 29 23 17
3 36 -6 6 27 28 24 18
3 37 -7 5 25 26 22 17
1 37 -5 5 25 25 22 18
2 37 -5 4 24 25 21 17
3 37 -6 3 22 23 20 16
3 36 -6 3 21 22 20 16
2 36 -6 2 20 20 18 15
2 36 -6 1 19 18 17 13
3 35 -5 1 17 15 15 12
3 34 -5 -2 14 13 13 10
1 33 -5 -3 11 11 12 10
2 33 -5 -3 11 10 12 11
3 33 -4 -3 10 9 12 10
1 30 -5 -5 9 7 10 8
-2 29 -5 -5 7 4 7 8
0 30 -3 -4 6 2 6 8
-2 29 -2 -5 4 -2 3 6
-3 29 0 -6 3 -2 3 6
0 30 -3 -7 2 -3 3 5
3 31 -5 -9 -2 -6 1 3
2 30 -4 -9 -3 -7 2 4
1 31 -4 -9 -3 -7 2 4
2 31 -3 -9 -4 -8 1 4
2 28 0 -10 -5 -9 0 3
1 25 0 -10 -5 -10 -2 2
1 24 -2 -10 -6 -11 -2 1
1 26 0 -11 -7 -12 -3 0
1 26 0 -12 -8 -12 -4 -2
0 25 -2 -11 -8 -13 -5 -2
1 26 -2 -11 -9 -14 -5 -2
2 27 -2 -13 -10 -15 -7 -3
3 26 0 -13 -10 -15 -7 -3
2 24 1 -12 -9 -15 -7 -3
2 23 2 -11 -9 -16 -7 -4
2 22 3 -10 -9 -16 -7 -5
3 23 2 -11 -10 -17 -8 -5
2 21 3 -10 -9 -16 -7 -4
1 18 3 -10 -9 -16 -7 -3
1 14 4 -9 -8 -15 -7 -2
0 11 5 -9 -8 -15 -8 -2
0 9 6 -9 -7 -15 -8 -2
0 8 6 -8 -7 -15 -8 -2
1 7 6 -7 -7 -15 -8 -2
2 7 6 -6 -6 -15 -8 -2
2 6 5 -6 -7 -15 -7 0
2 6 5 -7 -7 -15 -8 0
2 5 5 -8 -7 -15 -8 0
2 5 5 -8 -8 -16 -7 0
2 5 6 -8 -8 -16 -6 0
2 4 7 -6 -7 -14 -5 1
1 4 7 -6 -7 -14 -6 0
1 5 7 -6 -6 -14 -7 0
1 5 7 -6 -6 -14 -7 0
2 6 6 -7 -7 -15 -9 -3
1 6 6 -8 -8 -16 -10 -6
0 6 6 -7 -8 -16 -11 -7
-2 6 5 -7 -8 -17 -12 -6
0 6 5 -7 -8 -16 -10 -5
2 8 5 -7 -7 -14 -8 -4
4 10 5 -6 -5 -12 -6 -2
4 10 6 -6 -5 -12 -6 1
4 9 6 -7 -6 -13 -7 1
4 8 7 -6 -5 -14 -7 0
4 7 6 -6 -6 -15 -8 -2
4 7 6 -6 -6 -15 -9 -3
4 8 5 -6 -6 -15 -9 -3
4 9 4 -7 -7 -15 -9 -4
4 11 5 -7 -7 -14 -9 -3
4 12 4 -8 -8 -15 -9 -4
4 12 4 -9 -7 -14 -8 -4
3 11 4 -8 -6 -13 -7 -3
3 10 4 -8 -6 -13 -7 -3
3 11 4 -7 -7 -13 -8 -4
4 12 3 -8 -8 -14 -9 -5
5 12 3 -8 -7 -14 -9 -5
6 11 4 -7 -6 -13 -9 -4
8 12 4 -8 -6 -13 -9 -4
8 13 3 -8 -5 -12 -8 -4
7 14 3 -8 -5 -12 -8 -4
7 14 3 -7 -5 -12 -8 -4
7 14 3 -7 -5 -12 -8 -4
6 14 3 -8 -6 -13 -8 -4
6 13 2 -9 -7 -13 -8 -4
5 13 3 -9 -6 -11 -6 -2
6 13 1 -9 -6 -12 -7 -3
6 13 1 -9 -6 -12 -8 -3
6 12 2 -8 -7 -13 -8 -4
6 13 1 -9 -8 -14 -9 -5
7 17 1 -9 -7 -13 -9 -5
8 19 1 -9 -7 -13 -9 -5
8 18 1 -10 -7 -13 -10 -5
7 15 0 -10 -7 -12 -8 -5
5 15 2 -8 -6 -11 -6 -3
4 15 2 -8 -6 -11 -6 -3
3 15 4 -7 -4 -11 -5 0
1 17 4 -7 -4 -11 -6 0
0 18 4 -7 -5 -11 -6 -2
-3 18 3 -7 -5 -11 -7 -3
-5 17 2 -8 -5 -11 -7 -3
-6 15 3 -8 -5 -10 -7 -2
-6 17 4 -8 -5 -10 -7 -2
-5 18 3 -9 -6 -11 -8 -3
-5 18 3 -8 -5 -12 -8 -3
-5 18 3 -7 -4 -11 -7 -2
-5 18 4 -7 -4 -11 -6 0
-5 19 4 -7 -4 -11 -5 0
-5 18 3 -7 -5 -11 -6 0
-5 15 4 -7 -5 -10 -6 0
-5 13 5 -6 -4 -10 -6 0
-5 11 5 -7 -5 -11 -7 0
-6 9 6 -7 -4 -11 -6 1
-6 8 6 -6 -4 -10 -6 1
-7 8 6 -6 -4 -10 -6 -2
-7 7 6 -5 -4 -10 -5 -2
-7 6 7 -4 -3 -9 -4 0
-8 5 6 -6 -5 -10 -5 0
-8 5 5 -8 -7 -12 -7 0
-7 7 5 -7 -6 -11 -7 1
-5 9 5 -6 -5 -10 -6 1
-5 8 5 -6 -5 -10 -6 -2
-5 7 5 -7 -4 -10 -6 -2
-5 7 5 -7 -5 -10 -7 -2
-5 7 6 -7 -5 -11 -8 -2
-5 7 6 -7 -6 -12 -7 -2
-5 8 5 -7 -7 -12 -7 -2
-5 9 5 -6 -6 -11 -6 1
-4 9 5 -6 -5 -10 -6 1
-5 8 5 -6 -5 -10 -6 0
-6 9 4 -6 -5 -10 -5 0
-5 13 5 -6 -4 -10 -5 2
-5 17 5 -6 -4 -10 -5 2
-4 17 4 -6 -4 -8 -4 2
-4 16 4 -6 -3 -7 -3 3
-4 16 5 -4 -2 -6 -2 3
-4 16 8 -3 1 -5 -2 4
-4 16 10 0 2 -5 0 4
-3 17 12 1 3 -5 1 5
-3 18 12 0 2 -6 0 4
-3 19 12 1 2 -5 0 4
-4 19 11 1 1 -5 -2 3
-4 20 10 0 1 -5 -2 3
-3 21 8 -2 1 -6 -3 2
-3 19 8 0 3 -4 -2 3
-3 19 6 -2 2 -4 0 4
0 20 2 -4 2 -4 0 5
2 20 -2 -6 2 -4 1 6
2 19 -4 -6 2 -3 3 8
2 17 -7 -8 1 -3 2 8
1 14 -7 -8 1 -3 3 9
0 10 -8 -9 0 -4 3 9
0 7 -7 -9 0 -4 4 10
1 6 -7 -8 0 -3 4 11
1 6 -7 -7 1 -2 6 12
1 6 -7 -6 2 1 7 12
1 4 -6 -5 4 3 8 13
2 4 -5 -4 4 3 8 13
3 4 -6 -5 2 1 7 13
2 2 -5 -4 2 0 7 13
1 2 -4 -4 2 0 7 13
2 2 -4 -4 2 0 7 14
2 2 -3 -4 3 1 8 15
2 1 0 -3 2 2 9 15
2 -2 0 -5 0 -3 6 12
0 -5 3 -4 -2 -5 4 10
-3 -7 4 -5 -3 -7 1 7
-4 -8 4 -5 -3 -7 1 7
-5 -7 4 -6 -4 -8 1 7
-5 -6 4 -7 -4 -8 0 7
-4 -6 3 -8 -6 -10 -2 5
-4 -7 3 -8 -6 -10 -2 4
-5 -8 3 -9 -7 -11 -4 2
-5 -9 4 -7 -6 -11 -4 2
-5 -11 4 -7 -6 -11 -6 1
-4 -12 4 -7 -6 -12 -7 0
-4 -13 6 -6 -6 -12 -7 0
-4 -12 4 -7 -7 -13 -7 -2
-4 -12 4 -8 -8 -14 -6 -2
-3 -13 3 -8 -9 -14 -7 -3
-4 -15 3 -8 -9 -14 -8 -2
-5 -16 3 -8 -9 -14 -8 -2
-4 -15 3 -9 -10 -14 -8 -2
-2 -15 3 -8 -9 -14 -7 0
-2 -15 3 -7 -9 -15 -7 0
-2 -14 3 -8 -9 -15 -7 -2
-2 -14 3 -8 -8 -14 -6 -2
-3 -14 4 -7 -8 -14 -7 -2
-4 -15 4 -7 -9 -15 -8 -3
-4 -15 4 -7 -10 -16 -8 -3
-2 -16 4 -8 -11 -17 -9 -4
-3 -16 3 -9 -11 -17 -11 -4
-4 -16 3 -9 -10 -16 -10 -4
-5 -15 3 -8 -10 -16 -10 -5
-4 -14 2 -9 -10 -17 -11 -6
-4 -14 3 -8 -10 -18 -11 -5
-5 -14 3 -8 -10 -17 -11 -5
-5 -15 4 -7 -10 -15 -9 -3
-5 -14 3 -8 -10 -16 -9 -4
-4 -14 3 -7 -10 -16 -8 -4
-4 -14 3 -7 -10 -16 -8 -4
-3 -14 3 -7 -10 -16 -8 -4
-4 -14 3 -8 -11 -17 -9 -5
-5 -14 2 -8 -11 -17 -10 -5
-4 -14 2 -7 -11 -16 -9 -5
-3 -13 2 -8 -11 -17 -11 -6
-4 -12 2 -8 -11 -19 -12 -7
-5 -11 2 -9 -13 -21 -15 -9
-5 -11 3 -10 -15 -24 -17 -10
-5 -11 4 -10 -18 -28 -19 -11
-5 -11 4 -11 -21 -31 -21 -13
-6 -10 5 -11 -20 -31 -22 -14
-7 -11 7 -8 -15 -27 -20 -12
-5 -11 9 -5 -11 -20 -17 -11
-4 -11 13 5 1 -10 -11 -9
0 -10 16 17 15 4 -4 -6
4 -8 19 30 32 21 7 0
8 -4 19 43 50 40 20 8
12 1 17 52 66 62 35 18
17 7 12 57 81 88 56 32
26 17 3 55 94 118 80 50
34 30 -8 45 101 151 109 68
38 43 -20 25 98 178 137 89
39 50 -33 2 87 196 161 106
40 52 -46 -20 75 206 177 117
42 51 -55 -37 60 205 179 120
39 49 -57 -56 38 190 172 117
32 46 -54 -76 7 159 153 106
23 43 -50 -96 -29 115 121 87
13 37 -48 -113 -63 67 85 65
5 33 -46 -122 -92 19 45 42
-4 30 -41 -123 -110 -25 10 21
-10 29 -38 -119 -121 -58 -15 8
-12 28 -35 -106 -115 -70 -23 2
-10 26 -31 -85 -95 -65 -22 1
-10 25 -26 -65 -75 -57 -20 1
-11 24 -21 -52 -61 -48 -16 3
-12 21 -19 -43 -48 -37 -12 5
-10 19 -17 -33 -36 -28 -8 6
-8 19 -14 -23 -27 -21 -4 7
-8 19 -10 -16 -21 -16 -2 9
-10 17 -6 -8 -15 -11 1 10
-11 16 -2 -2 -10 -8 3 10
-12 16 1 3 -7 -6 4 9
-13 16 3 5 -5 -5 4 8
-15 15 6 8 -2 -4 3 8
-17 15 9 10 2 -4 3 8
-18 15 10 12 4 -2 3 8
-18 16 11 14 5 0 4 9
-18 16 11 15 5 0 4 9
-20 14 11 17 6 0 4 9
-22 13 12 19 7 1 4 10
-20 15 14 21 9 2 6 11
-19 16 16 22 9 3 6 10
-19 15 16 22 11 3 6 10
-19 16 15 22 10 1 4 9
-19 16 15 22 10 1 4 10
-19 16 15 22 10 2 4 9
-19 17 14 22 10 3 4 8
-19 18 14 23 11 3 4 9
-18 17 15 24 11 4 4 10
-17 16 15 25 11 4 5 11
-16 17 15 25 12 3 5 9
-16 17 16 26 13 4 5 9
-16 17 16 27 13 3 4 9
-16 18 16 27 13 3 4 9
-16 18 15 28 13 3 4 9
-16 19 14 27 13 3 3 8
-15 19 13 27 12 3 3 9
-14 19 14 27 12 3 3 9
-14 20 14 27 12 4 3 9
-13 20 14 28 13 5 4 9
-13 17 15 29 13 5 5 9
-13 17 15 29 13 5 5 8
-12 19 15 30 14 4 5 8
-12 20 14 31 15 5 5 9
-12 21 13 31 14 4 4 8
-12 21 13 30 13 4 4 8
-12 21 12 29 12 4 4 7
-12 21 11 28 11 3 3 7
-11 22 12 29 12 4 3 8
-10 23 12 29 12 4 3 7
-11 22 12 31 13 6 3 8
-11 21 12 32 14 6 3 8
-11 22 13 32 15 6 4 8
-10 23 12 32 14 5 3 7
-9 24 11 31 13 4 1 6
-10 25 11 32 14 4 2 6
-11 25 13 33 15 6 4 8
-10 23 13 33 15 7 4 9
-9 21 12 34 15 7 4 9
-9 19 13 34 16 8 5 9
-9 18 12 34 17 8 5 9
-8 17 13 35 17 8 6 9
-7 15 14 37 18 8 6 10
-8 14 14 38 18 8 6 10
-7 12 15 40 20 11 7 11
-6 13 15 39 21 11 7 12
-5 13 16 40 22 13 9 13
-5 13 16 42 23 14 10 14
-4 12 16 42 23 15 10 14
-3 11 16 43 23 15 10 14
-3 9 16 43 23 14 10 14
-4 7 17 45 25 15 12 15
-5 6 18 47 27 16 12 16
-6 3 17 46 25 15 10 14
-8 -2 16 45 25 14 10 13
-9 -2 17 46 26 15 11 14
-7 -2 16 45 27 17 12 15
-5 -3 17 46 27 18 13 16
-4 -5 18 46 26 19 13 17
-5 -5 18 47 28 19 14 18
-5 -6 19 50 30 20 15 18
-5 -7 18 51 29 20 15 17
-5 -7 18 51 29 19 14 16
-6 -7 17 52 29 19 14 16
-5 -6 18 52 32 21 16 18
-2 -3 18 52 33 23 17 19
-2 -3 18 51 32 23 17 18
-4 -4 17 51 31 23 16 18
-3 -4 16 50 30 23 16 18
-3 -3 17 52 31 24 17 19
-2 -3 17 53 32 24 18 18
-2 -3 18 55 32 25 18 18
0 -2 17 55 34 25 18 18
0 0 17 56 34 25 18 19
-2 0 16 55 33 25 18 18
-3 0 14 53 32 25 17 17
-2 1 13 53 33 26 18 18
0 2 14 54 33 27 19 19
0 3 15 56 34 28 20 20
1 3 14 56 35 28 20 20
0 3 15 57 37 30 20 21
-2 3 14 58 37 30 20 21
